Verbos,Substantivos,Canonicas,Diferentes,Palavras_Frase,Decision
18.38006230529595,46.41744548286604,35.202492211838006,68.84735202492212,13.956521739130435,Ensino_Fundamental_II
14.942528735632184,51.34099616858238,34.099616858237546,75.86206896551724,13.736842105263158,Ensino_Fundamental_II
17.02127659574468,39.361702127659576,26.595744680851062,88.82978723404256,11.058823529411764,Ensino_Fundamental_II
15.948275862068966,47.8448275862069,23.70689655172414,78.44827586206897,11.6,Ensino_Fundamental_II
11.864406779661017,53.389830508474574,30.508474576271187,73.72881355932203,13.882352941176471,Ensino_Fundamental_II
10.112359550561798,41.19850187265918,31.086142322097377,74.53183520599251,19.071428571428573,Ensino_Fundamental_II
18.93491124260355,47.928994082840234,30.76923076923077,85.20710059171597,9.941176470588236,Ensino_Fundamental_II
14.186851211072664,49.134948096885815,29.757785467128027,76.12456747404845,12.565217391304348,Ensino_Fundamental_II
14.714714714714715,44.44444444444444,36.63663663663664,68.46846846846847,15.136363636363637,Ensino_Fundamental_II
14.181818181818182,50.18181818181818,30.90909090909091,76.72727272727273,13.095238095238095,Ensino_Fundamental_II
18.128654970760234,40.93567251461988,28.07017543859649,87.13450292397661,10.6875,Ensino_Fundamental_II
17.167381974248926,53.21888412017167,28.326180257510728,80.68669527896996,8.321428571428571,Ensino_Fundamental_II
16.022099447513813,51.93370165745856,33.149171270718234,74.58563535911603,15.083333333333334,Ensino_Fundamental_II
15.882352941176471,47.05882352941177,28.823529411764707,85.29411764705883,14.166666666666666,Ensino_Fundamental_II
17.441860465116278,45.348837209302324,37.2093023255814,93.6046511627907,11.466666666666667,Ensino_Fundamental_II
14.619883040935672,47.36842105263158,28.07017543859649,87.71929824561404,15.545454545454545,Ensino_Fundamental_II
22.413793103448278,45.97701149425287,24.71264367816092,90.80459770114942,11.6,Ensino_Fundamental_II
16.149068322981368,45.03105590062112,31.987577639751553,72.04968944099379,11.10344827586207,Ensino_Fundamental_II
13.229571984435797,47.08171206225681,29.182879377431906,73.92996108949416,14.277777777777779,Ensino_Fundamental_II
19.281045751633986,51.63398692810458,32.02614379084967,74.83660130718954,10.551724137931034,Ensino_Fundamental_II
13.47517730496454,48.226950354609926,25.177304964539008,73.04964539007092,12.26086956521739,Ensino_Fundamental_II
18.072289156626507,46.98795180722892,34.33734939759036,74.6987951807229,13.833333333333334,Ensino_Fundamental_II
31.862745098039216,38.72549019607843,30.392156862745097,76.47058823529412,7.846153846153846,Ensino_Fundamental_II
13.953488372093023,41.86046511627907,30.813953488372093,84.88372093023256,10.117647058823529,Ensino_Fundamental_II
18.75,30.729166666666668,29.6875,78.64583333333333,10.105263157894736,Ensino_Fundamental_II
20.3125,48.4375,36.458333333333336,87.5,13.714285714285714,Ensino_Fundamental_II
20.652173913043477,45.65217391304348,31.52173913043478,81.52173913043478,12.266666666666667,Ensino_Fundamental_II
10.989010989010989,50.54945054945055,25.824175824175825,79.67032967032966,10.705882352941176,Ensino_Fundamental_II
18.333333333333332,41.666666666666664,31.25,82.91666666666667,11.428571428571429,Ensino_Fundamental_II
14.342629482071713,47.808764940239044,25.89641434262948,82.07171314741036,13.210526315789474,Ensino_Fundamental_II
10.416666666666666,47.5,25.0,78.33333333333333,12.631578947368421,Ensino_Fundamental_II
17.277486910994764,51.30890052356021,40.31413612565445,79.05759162303664,9.55,Ensino_Fundamental_II
12.749003984063744,51.79282868525896,31.872509960159363,74.9003984063745,14.764705882352942,Ensino_Fundamental_II
17.857142857142858,52.976190476190474,43.45238095238095,78.57142857142857,14.0,Ensino_Fundamental_II
16.107382550335572,51.34228187919463,34.22818791946309,82.5503355704698,16.555555555555557,Ensino_Fundamental_II
13.777777777777779,51.111111111111114,22.22222222222222,68.0,7.758620689655173,Ensino_Fundamental_II
13.127413127413128,48.648648648648646,28.571428571428573,86.48648648648648,11.26086956521739,Ensino_Fundamental_II
14.478114478114477,44.44444444444444,27.272727272727273,74.74747474747475,12.375,Ensino_Fundamental_II
17.77777777777778,42.77777777777778,28.88888888888889,90.0,11.25,Ensino_Fundamental_II
19.601328903654483,47.840531561461795,31.229235880398672,82.05980066445183,9.40625,Ensino_Fundamental_II
21.428571428571427,53.57142857142857,33.673469387755105,80.61224489795919,12.25,Ensino_Fundamental_II
13.004484304932735,43.497757847533634,34.08071748878924,73.99103139013452,8.92,Ensino_Fundamental_II
8.571428571428571,42.285714285714285,18.857142857142858,81.14285714285714,13.461538461538462,Ensino_Fundamental_II
14.97584541062802,43.47826086956522,22.22222222222222,81.15942028985508,12.176470588235293,Ensino_Fundamental_II
18.072289156626507,45.18072289156626,28.313253012048193,91.56626506024097,8.3,Ensino_Fundamental_II
20.338983050847457,45.19774011299435,32.20338983050848,94.35028248587571,9.31578947368421,Ensino_Fundamental_II
17.741935483870968,44.086021505376344,38.70967741935484,90.3225806451613,13.285714285714286,Ensino_Fundamental_II
8.8339222614841,48.409893992932865,36.74911660777385,63.957597173144876,13.476190476190476,Ensino_Fundamental_II
11.956521739130435,39.85507246376812,26.44927536231884,71.73913043478261,13.142857142857142,Ensino_Fundamental_II
16.751269035532996,44.67005076142132,23.3502538071066,57.868020304568525,28.142857142857142,Ensino_Fundamental_II
16.8,43.6,31.2,83.6,8.064516129032258,Ensino_Fundamental_II
10.150375939849624,42.857142857142854,36.8421052631579,80.82706766917293,26.6,Ensino_Fundamental_II
14.835164835164836,45.604395604395606,26.373626373626372,88.46153846153847,14.0,Ensino_Fundamental_II
17.88856304985337,48.09384164222874,23.167155425219942,85.33724340175954,13.115384615384615,Ensino_Fundamental_II
13.779527559055119,53.93700787401575,29.921259842519685,76.77165354330708,10.583333333333334,Ensino_Fundamental_II
16.184971098265898,53.75722543352601,37.57225433526011,87.28323699421965,7.863636363636363,Ensino_Fundamental_II
22.22222222222222,40.57971014492754,26.08695652173913,86.95652173913044,11.5,Ensino_Fundamental_II
10.975609756097562,48.78048780487805,30.89430894308943,69.10569105691057,12.3,Ensino_Fundamental_II
12.915129151291513,42.06642066420664,37.638376383763834,85.23985239852398,10.037037037037036,Ensino_Fundamental_II
21.266968325791854,38.914027149321264,34.841628959276015,86.42533936651584,11.05,Ensino_Fundamental_II
14.534883720930232,43.02325581395349,37.2093023255814,72.67441860465117,15.636363636363637,Ensino_Fundamental_II
15.656565656565656,42.92929292929293,30.80808080808081,89.39393939393939,9.9,Ensino_Fundamental_II
18.64406779661017,46.89265536723164,32.20338983050848,86.44067796610169,11.8,Ensino_Fundamental_II
12.571428571428571,46.285714285714285,32.57142857142857,89.14285714285714,10.294117647058824,Ensino_Fundamental_II
19.318181818181817,42.04545454545455,34.09090909090909,70.45454545454545,19.555555555555557,Ensino_Fundamental_II
15.165876777251185,38.86255924170616,32.70142180094787,75.35545023696683,11.722222222222221,Ensino_Fundamental_II
17.95774647887324,43.66197183098591,26.408450704225352,67.25352112676056,10.518518518518519,Ensino_Fundamental_II
13.213213213213214,52.552552552552555,30.03003003003003,76.57657657657657,13.875,Ensino_Fundamental_II
14.705882352941176,45.09803921568628,25.980392156862745,77.45098039215686,12.75,Ensino_Fundamental_II
14.851485148514852,48.01980198019802,36.13861386138614,77.72277227722772,13.466666666666667,Ensino_Fundamental_II
9.23076923076923,48.07692307692308,30.0,81.92307692307692,13.68421052631579,Ensino_Fundamental_II
14.754098360655737,49.59016393442623,27.049180327868854,72.95081967213115,11.090909090909092,Ensino_Fundamental_II
19.704433497536947,49.75369458128079,26.108374384236452,71.42857142857143,14.5,Ensino_Fundamental_II
17.177914110429448,47.852760736196316,26.380368098159508,76.07361963190183,14.818181818181818,Ensino_Fundamental_II
17.293233082706767,48.1203007518797,31.57894736842105,75.56390977443608,11.083333333333334,Ensino_Fundamental_II
16.666666666666668,49.621212121212125,26.893939393939394,84.46969696969697,10.56,Ensino_Fundamental_II
16.423357664233578,44.89051094890511,27.37226277372263,82.48175182481752,13.047619047619047,Ensino_Fundamental_II
20.379146919431278,41.23222748815166,36.018957345971565,76.30331753554502,8.791666666666666,Ensino_Fundamental_II
21.818181818181817,41.81818181818182,32.121212121212125,90.9090909090909,6.875,Ensino_Fundamental_II
21.070234113712374,40.13377926421405,33.779264214046826,78.92976588628763,11.5,Ensino_Fundamental_II
13.186813186813186,42.857142857142854,32.967032967032964,91.20879120879121,8.666666666666666,Ensino_Fundamental_II
14.035087719298245,55.55555555555556,30.994152046783626,83.62573099415205,13.153846153846153,Ensino_Fundamental_II
18.181818181818183,50.45454545454545,27.272727272727273,82.27272727272727,9.565217391304348,Ensino_Fundamental_II
8.866995073891626,45.8128078817734,30.049261083743843,86.20689655172414,10.68421052631579,Ensino_Fundamental_II
20.26578073089701,46.84385382059801,34.883720930232556,70.09966777408638,10.75,Ensino_Fundamental_II
11.28048780487805,50.30487804878049,31.70731707317073,83.53658536585365,9.11111111111111,Ensino_Fundamental_II
13.074204946996467,43.81625441696113,32.50883392226148,86.92579505300354,14.15,Ensino_Fundamental_II
16.38225255972696,47.44027303754266,25.255972696245735,63.822525597269625,12.208333333333334,Ensino_Fundamental_II
16.049382716049383,45.98765432098765,29.938271604938272,70.06172839506173,14.727272727272727,Ensino_Fundamental_II
14.3646408839779,48.06629834254144,25.96685082872928,86.1878453038674,12.066666666666666,Ensino_Fundamental_II
14.563106796116505,45.14563106796116,29.611650485436893,84.95145631067962,14.714285714285714,Ensino_Fundamental_II
25.114155251141554,37.89954337899543,32.87671232876713,75.79908675799086,10.95,Ensino_Fundamental_II
17.613636363636363,47.15909090909091,27.272727272727273,71.02272727272727,13.538461538461538,Ensino_Fundamental_II
20.121951219512194,43.292682926829265,29.878048780487806,76.52439024390245,9.93939393939394,Ensino_Fundamental_II
16.24548736462094,46.57039711191336,32.851985559566785,77.9783393501805,15.38888888888889,Ensino_Fundamental_II
12.29050279329609,48.60335195530726,37.43016759776536,82.68156424581005,17.9,Ensino_Fundamental_II
14.606741573033707,44.38202247191011,28.651685393258425,81.46067415730337,25.428571428571427,Ensino_Fundamental_II
22.84263959390863,35.53299492385787,28.426395939086294,88.3248730964467,21.88888888888889,Ensino_Fundamental_II
12.195121951219512,49.75609756097561,28.29268292682927,74.14634146341463,20.5,Ensino_Fundamental_II
10.0,50.55555555555556,28.88888888888889,81.66666666666667,13.846153846153847,Ensino_Fundamental_II
14.074074074074074,46.666666666666664,25.925925925925927,85.18518518518519,16.875,Ensino_Fundamental_II
15.677966101694915,40.67796610169491,28.8135593220339,84.32203389830508,11.8,Ensino_Fundamental_II
13.934426229508198,48.36065573770492,27.049180327868854,83.19672131147541,10.608695652173912,Ensino_Fundamental_II
16.0,37.714285714285715,30.857142857142858,88.0,10.294117647058824,Ensino_Fundamental_II
11.904761904761905,54.166666666666664,36.30952380952381,82.73809523809524,12.923076923076923,Ensino_Fundamental_II
15.873015873015873,45.23809523809524,32.53968253968254,73.01587301587301,12.6,Ensino_Fundamental_II
11.11111111111111,46.666666666666664,27.555555555555557,75.11111111111111,11.842105263157896,Ensino_Fundamental_II
14.204545454545455,50.56818181818182,32.95454545454545,76.70454545454545,12.571428571428571,Ensino_Fundamental_II
14.534883720930232,44.18604651162791,21.511627906976745,83.72093023255815,14.333333333333334,Ensino_Fundamental_II
15.934065934065934,47.252747252747255,25.274725274725274,84.61538461538461,14.0,Ensino_Fundamental_II
12.574850299401197,49.10179640718563,24.251497005988025,82.93413173652695,14.521739130434783,Ensino_Fundamental_II
14.705882352941176,50.0,28.823529411764707,89.41176470588235,14.166666666666666,Ensino_Fundamental_II
12.182741116751268,53.807106598984774,23.85786802030457,85.78680203045685,13.133333333333333,Ensino_Fundamental_II
16.033755274261605,48.52320675105485,24.050632911392405,66.24472573839662,11.85,Ensino_Fundamental_II
14.146341463414634,44.8780487804878,30.24390243902439,86.82926829268293,14.642857142857142,Ensino_Fundamental_II
16.225165562913908,45.6953642384106,33.11258278145695,83.44370860927152,13.130434782608695,Ensino_Fundamental_II
16.770186335403725,44.099378881987576,30.434782608695652,85.09316770186335,20.125,Ensino_Fundamental_II
15.42056074766355,46.728971962616825,29.439252336448597,78.97196261682242,11.88888888888889,Ensino_Fundamental_II
19.54022988505747,42.52873563218391,30.45977011494253,88.50574712643679,13.384615384615385,Ensino_Fundamental_II
16.10486891385768,41.57303370786517,31.835205992509362,86.51685393258427,8.34375,Ensino_Fundamental_II
15.0,43.333333333333336,34.44444444444444,87.77777777777777,9.0,Ensino_Fundamental_II
8.571428571428571,47.755102040816325,34.285714285714285,84.08163265306122,12.894736842105264,Ensino_Fundamental_II
22.448979591836736,39.795918367346935,40.816326530612244,84.6938775510204,11.529411764705882,Ensino_Fundamental_II
10.55045871559633,41.28440366972477,30.275229357798164,77.98165137614679,13.625,Ensino_Fundamental_II
17.763157894736842,42.10526315789474,19.736842105263158,79.60526315789474,7.6,Ensino_Fundamental_II
11.224489795918368,50.68027210884354,27.551020408163264,87.41496598639456,12.25,Ensino_Fundamental_II
23.45679012345679,38.888888888888886,35.80246913580247,77.1604938271605,12.461538461538462,Ensino_Fundamental_II
11.834319526627219,47.928994082840234,29.585798816568047,79.28994082840237,18.77777777777778,Ensino_Fundamental_II
18.902439024390244,59.75609756097561,23.78048780487805,68.90243902439025,14.909090909090908,Ensino_Fundamental_II
13.872832369942197,44.50867052023121,28.32369942196532,90.7514450867052,9.61111111111111,Ensino_Fundamental_II
18.627450980392158,50.0,34.64052287581699,72.87581699346406,12.24,Ensino_Fundamental_II
12.048192771084338,55.82329317269076,26.104417670682732,73.89558232931726,11.857142857142858,Ensino_Fundamental_II
21.264367816091955,40.804597701149426,22.988505747126435,81.03448275862068,10.875,Ensino_Fundamental_II
18.226600985221676,37.4384236453202,27.0935960591133,85.71428571428571,9.666666666666666,Ensino_Fundamental_II
14.220183486238533,46.330275229357795,33.027522935779814,74.77064220183486,15.571428571428571,Ensino_Fundamental_II
20.224719101123597,50.0,33.70786516853933,64.04494382022472,12.714285714285714,Ensino_Fundamental_II
12.994350282485875,46.32768361581921,33.333333333333336,83.61581920903954,14.75,Ensino_Fundamental_II
17.258883248730964,42.131979695431475,33.50253807106599,79.18781725888324,9.380952380952381,Ensino_Fundamental_II
20.858895705521473,42.331288343558285,31.288343558282207,77.91411042944786,8.578947368421053,Ensino_Fundamental_II
15.74074074074074,46.91358024691358,32.71604938271605,68.51851851851852,14.727272727272727,Ensino_Fundamental_II
12.31527093596059,47.783251231527096,31.527093596059114,71.92118226600985,12.6875,Ensino_Fundamental_II
19.662921348314608,44.943820224719104,26.40449438202247,84.8314606741573,10.470588235294118,Ensino_Fundamental_II
26.018808777429467,42.31974921630094,28.213166144200628,84.32601880877743,9.114285714285714,Ensino_Fundamental_II
8.906882591093117,46.15384615384615,25.101214574898787,69.63562753036437,10.73913043478261,Ensino_Fundamental_II
24.644549763033176,40.28436018957346,27.01421800947867,84.36018957345972,11.105263157894736,Ensino_Fundamental_II
15.32258064516129,43.95161290322581,27.016129032258064,83.46774193548387,9.538461538461538,Ensino_Fundamental_II
20.38216560509554,43.31210191082803,29.29936305732484,78.34394904458598,9.8125,Ensino_Fundamental_II
14.124293785310735,40.112994350282484,35.59322033898305,76.27118644067797,16.09090909090909,Ensino_Fundamental_II
15.767634854771785,53.11203319502075,29.46058091286307,77.59336099585062,17.214285714285715,Ensino_Fundamental_II
13.609467455621301,49.70414201183432,34.9112426035503,83.4319526627219,14.083333333333334,Ensino_Fundamental_II
17.647058823529413,41.6289592760181,35.74660633484163,83.710407239819,12.277777777777779,Ensino_Fundamental_II
14.880952380952381,48.80952380952381,27.976190476190474,88.69047619047619,14.0,Ensino_Fundamental_II
17.363344051446944,44.37299035369775,30.54662379421222,82.63665594855306,13.521739130434783,Ensino_Fundamental_II
11.272727272727273,46.18181818181818,24.363636363636363,76.0,14.473684210526315,Ensino_Fundamental_II
15.671641791044776,53.35820895522388,27.238805970149254,71.64179104477611,13.4,Ensino_Fundamental_II
18.023255813953487,40.69767441860465,20.348837209302324,81.3953488372093,10.117647058823529,Ensino_Fundamental_II
22.52747252747253,46.7032967032967,28.571428571428573,71.42857142857143,11.375,Ensino_Fundamental_II
14.444444444444445,43.333333333333336,34.074074074074076,83.33333333333333,19.285714285714285,Ensino_Fundamental_II
12.820512820512821,49.35897435897436,32.69230769230769,83.33333333333333,7.428571428571429,Ensino_Fundamental_II
18.497109826589597,40.46242774566474,26.01156069364162,89.59537572254335,8.238095238095237,Ensino_Fundamental_II
14.732142857142858,51.785714285714285,25.446428571428573,87.5,12.444444444444445,Ensino_Fundamental_II
12.0,54.666666666666664,33.77777777777778,73.33333333333333,11.25,Ensino_Fundamental_II
12.554112554112555,58.44155844155844,25.974025974025974,73.5930735930736,12.833333333333334,Ensino_Fundamental_II
18.333333333333332,41.666666666666664,40.55555555555556,81.11111111111111,13.846153846153847,Ensino_Fundamental_II
20.77922077922078,47.4025974025974,35.714285714285715,83.76623376623377,8.105263157894736,Ensino_Fundamental_II
17.647058823529413,47.38562091503268,31.045751633986928,75.81699346405229,16.105263157894736,Ensino_Fundamental_II
18.96551724137931,45.97701149425287,28.160919540229884,85.63218390804597,10.235294117647058,Ensino_Fundamental_II
11.15702479338843,43.80165289256198,20.24793388429752,73.55371900826447,12.1,Ensino_Fundamental_II
22.7027027027027,47.027027027027025,36.21621621621622,88.10810810810811,10.277777777777779,Ensino_Fundamental_II
17.93103448275862,50.0,35.86206896551724,61.724137931034484,13.80952380952381,Ensino_Fundamental_II
17.415730337078653,52.80898876404494,35.39325842696629,80.33707865168539,16.181818181818183,Ensino_Fundamental_II
15.789473684210526,51.31578947368421,25.87719298245614,78.0701754385965,19.0,Ensino_Fundamental_II
20.081967213114755,40.98360655737705,29.918032786885245,84.42622950819673,9.037037037037036,Ensino_Fundamental_II
15.139442231075698,50.99601593625498,28.286852589641434,91.23505976095618,9.296296296296296,Ensino_Fundamental_II
9.883720930232558,46.51162790697674,36.627906976744185,86.62790697674419,11.466666666666667,Ensino_Fundamental_II
17.04035874439462,43.04932735426009,26.905829596412556,82.0627802690583,9.291666666666666,Ensino_Fundamental_II
11.724137931034482,44.13793103448276,26.551724137931036,77.93103448275862,13.80952380952381,Ensino_Fundamental_II
13.106796116504855,45.63106796116505,40.77669902912621,75.24271844660194,13.733333333333333,Ensino_Fundamental_II
20.318725099601593,45.0199203187251,26.693227091633467,72.11155378486056,12.55,Ensino_Fundamental_II
22.727272727272727,40.90909090909091,26.704545454545453,88.63636363636364,10.352941176470589,Ensino_Fundamental_II
22.857142857142858,43.42857142857143,32.57142857142857,84.0,6.0344827586206895,Ensino_Fundamental_II
9.30232558139535,56.395348837209305,32.55813953488372,83.13953488372093,15.636363636363637,Ensino_Fundamental_II
17.258883248730964,46.7005076142132,39.08629441624365,82.23350253807106,11.588235294117647,Ensino_Fundamental_II
22.580645161290324,45.564516129032256,29.838709677419356,72.98387096774194,15.5,Ensino_Fundamental_II
22.285714285714285,46.285714285714285,26.285714285714285,85.14285714285714,14.583333333333334,Ensino_Fundamental_II
14.634146341463415,44.81707317073171,30.182926829268293,66.15853658536585,13.12,Ensino_Fundamental_II
14.285714285714286,48.9010989010989,35.714285714285715,67.58241758241758,18.2,Ensino_Fundamental_II
11.877394636015326,46.74329501915709,36.015325670498086,77.39463601532567,17.4,Ensino_Fundamental_II
11.39240506329114,49.68354430379747,38.924050632911396,72.15189873417721,15.047619047619047,Ensino_Fundamental_II
14.141414141414142,54.04040404040404,22.22222222222222,80.3030303030303,14.142857142857142,Ensino_Fundamental_II
16.44736842105263,51.973684210526315,26.973684210526315,72.36842105263158,15.2,Ensino_Fundamental_II
15.662650602409638,47.59036144578313,30.72289156626506,83.13253012048193,15.090909090909092,Ensino_Fundamental_II
12.23404255319149,42.5531914893617,32.97872340425532,82.44680851063829,20.88888888888889,Ensino_Fundamental_II
16.374269005847953,46.198830409356724,34.50292397660819,77.19298245614036,12.214285714285714,Ensino_Fundamental_II
19.883040935672515,39.76608187134503,32.748538011695906,80.11695906432749,8.142857142857142,Ensino_Fundamental_II
11.976047904191617,41.31736526946108,25.149700598802394,79.04191616766467,9.823529411764707,Ensino_Fundamental_II
14.705882352941176,37.58169934640523,30.392156862745097,76.47058823529412,11.333333333333334,Ensino_Fundamental_II
12.5,48.29545454545455,26.136363636363637,81.81818181818181,19.555555555555557,Ensino_Fundamental_II
12.916666666666666,42.5,24.583333333333332,77.91666666666667,12.631578947368421,Ensino_Fundamental_II
14.3646408839779,48.61878453038674,25.96685082872928,86.1878453038674,11.3125,Ensino_Fundamental_II
9.411764705882353,42.94117647058823,33.529411764705884,80.58823529411765,8.947368421052632,Ensino_Fundamental_II
14.953271028037383,54.205607476635514,26.635514018691588,75.23364485981308,9.304347826086957,Ensino_Fundamental_II
21.25,50.0,31.875,85.0,5.161290322580645,Ensino_Fundamental_II
20.833333333333332,41.666666666666664,31.944444444444443,85.18518518518519,8.307692307692308,Ensino_Fundamental_II
11.627906976744185,49.41860465116279,28.488372093023255,75.5813953488372,14.333333333333334,Ensino_Fundamental_II
18.69158878504673,49.06542056074766,28.97196261682243,70.09345794392523,10.7,Ensino_Fundamental_II
15.909090909090908,45.0,28.181818181818183,83.63636363636364,10.476190476190476,Ensino_Fundamental_II
17.159763313609467,42.603550295857985,34.319526627218934,88.75739644970415,7.681818181818182,Ensino_Fundamental_II
13.636363636363637,42.56198347107438,33.47107438016529,62.8099173553719,11.523809523809524,Ensino_Fundamental_II
20.72538860103627,44.04145077720207,26.94300518134715,84.4559585492228,12.866666666666667,Ensino_Fundamental_II
10.857142857142858,51.42857142857143,21.142857142857142,84.0,15.909090909090908,Ensino_Fundamental_II
16.25,40.416666666666664,27.5,59.166666666666664,7.741935483870968,Ensino_Fundamental_II
14.201183431952662,48.5207100591716,24.2603550295858,73.37278106508876,13.0,Ensino_Fundamental_II
12.982456140350877,48.771929824561404,31.92982456140351,74.73684210526316,13.571428571428571,Ensino_Fundamental_II
13.793103448275861,46.206896551724135,33.10344827586207,79.65517241379311,13.181818181818182,Ensino_Fundamental_II
12.5,47.4264705882353,33.455882352941174,89.33823529411765,14.31578947368421,Ensino_Fundamental_II
17.307692307692307,39.61538461538461,26.53846153846154,83.46153846153847,12.380952380952381,Ensino_Fundamental_II
9.90990990990991,49.0990990990991,27.92792792792793,77.02702702702703,10.571428571428571,Ensino_Fundamental_II
9.859154929577464,53.521126760563384,36.61971830985915,79.81220657276995,15.214285714285714,Ensino_Fundamental_II
27.3224043715847,43.71584699453552,42.622950819672134,84.15300546448087,8.714285714285714,Ensino_Fundamental_II
18.6046511627907,45.348837209302324,31.3953488372093,72.09302325581395,14.333333333333334,Ensino_Fundamental_II
12.648221343873518,49.40711462450593,31.225296442687746,82.6086956521739,15.8125,Ensino_Fundamental_II
16.75977653631285,41.899441340782126,34.63687150837989,89.3854748603352,9.421052631578947,Ensino_Fundamental_II
13.963963963963964,43.24324324324324,35.13513513513514,81.98198198198199,11.1,Ensino_Fundamental_II
21.965317919075144,43.93063583815029,24.277456647398843,91.32947976878613,12.357142857142858,Ensino_Fundamental_II
23.529411764705884,43.31550802139037,20.855614973262032,77.00534759358288,11.0,Ensino_Fundamental_II
11.2,50.0,25.2,84.0,12.5,Ensino_Fundamental_II
14.186851211072664,50.173010380622834,25.951557093425606,76.12456747404845,12.041666666666666,Ensino_Fundamental_II
16.544117647058822,36.029411764705884,27.573529411764707,76.83823529411765,11.826086956521738,Ensino_Fundamental_II
17.22222222222222,41.666666666666664,30.0,80.55555555555556,12.0,Ensino_Fundamental_II
17.424242424242426,58.71212121212121,26.136363636363637,75.75757575757575,4.327868852459017,Ensino_Fundamental_II
9.693877551020408,47.44897959183673,27.040816326530614,77.55102040816327,10.31578947368421,Ensino_Fundamental_II
12.785388127853881,46.57534246575342,34.24657534246575,63.470319634703195,10.95,Ensino_Fundamental_II
16.095890410958905,47.945205479452056,28.424657534246574,76.71232876712328,10.068965517241379,Ensino_Fundamental_II
15.492957746478874,46.478873239436616,29.107981220657276,81.22065727699531,10.142857142857142,Ensino_Fundamental_II
15.023474178403756,48.35680751173709,30.046948356807512,84.50704225352112,11.833333333333334,Ensino_Fundamental_II
13.861386138613861,46.53465346534654,29.702970297029704,85.14851485148515,10.631578947368421,Ensino_Fundamental_II
14.37125748502994,51.49700598802395,32.93413173652694,82.03592814371258,9.823529411764707,Ensino_Fundamental_II
15.272727272727273,45.81818181818182,34.90909090909091,62.90909090909091,16.176470588235293,Ensino_Fundamental_II
18.0327868852459,43.60655737704918,25.901639344262296,60.0,10.166666666666666,Ensino_Fundamental_II
17.341040462427745,41.61849710982659,25.433526011560694,86.1271676300578,8.65,Ensino_Fundamental_II
20.12578616352201,44.65408805031446,30.18867924528302,84.90566037735849,19.875,Ensino_Fundamental_II
12.452830188679245,49.056603773584904,30.943396226415093,69.81132075471699,15.588235294117647,Ensino_Fundamental_II
15.819209039548022,47.45762711864407,29.37853107344633,87.57062146892656,10.411764705882353,Ensino_Fundamental_II
14.285714285714286,45.142857142857146,30.285714285714285,70.85714285714286,8.333333333333334,Ensino_Fundamental_II
24.390243902439025,37.19512195121951,30.48780487804878,84.7560975609756,9.647058823529411,Ensino_Fundamental_II
20.610687022900763,44.656488549618324,27.480916030534353,73.66412213740458,8.1875,Ensino_Fundamental_II
15.705128205128204,38.14102564102564,32.37179487179487,80.12820512820512,10.758620689655173,Ensino_Fundamental_II
15.789473684210526,43.984962406015036,30.827067669172934,74.81203007518798,14.0,Ensino_Fundamental_II
